Date,Open,High,Low,Close,Adj Close,Volume
6/1/2004,1120.680054,1146.339966,1113.319946,1140.839966,1140.839966,27529500000
7/1/2004,1140.839966,1140.839966,1078.780029,1101.719971,1101.719971,29285600000
8/1/2004,1101.719971,1109.680054,1060.719971,1104.23999,1104.23999,26586800000
9/1/2004,1104.23999,1131.540039,1099.180054,1114.579956,1114.579956,26829870000
10/1/2004,1114.579956,1142.050049,1090.290039,1130.199951,1130.199951,31511000000
11/1/2004,1130.199951,1188.459961,1127.599976,1173.819946,1173.819946,30460280000
12/1/2004,1173.780029,1217.329956,1173.780029,1211.920044,1211.920044,31102500000
1/1/2005,1211.920044,1217.800049,1163.75,1181.27002,1181.27002,31498800000
2/1/2005,1181.27002,1212.439941,1180.949951,1203.599976,1203.599976,29297410000
3/1/2005,1203.599976,1229.109985,1163.689941,1180.589966,1180.589966,39014150000
4/1/2005,1180.589966,1191.880005,1136.150024,1156.849976,1156.849976,43424270000
5/1/2005,1156.849976,1199.560059,1146.180054,1191.5,1191.5,39321990000
6/1/2005,1191.5,1219.589966,1188.300049,1191.329956,1191.329956,40334040000
7/1/2005,1191.329956,1245.150024,1183.550049,1234.180054,1234.180054,37464670000
8/1/2005,1234.180054,1245.859985,1201.069946,1220.329956,1220.329956,42030090000
9/1/2005,1220.329956,1243.130005,1205.349976,1228.810059,1228.810059,44777510000
10/1/2005,1228.810059,1233.339966,1168.199951,1207.01001,1207.01001,49793790000
11/1/2005,1207.01001,1270.640015,1201.069946,1249.47998,1249.47998,45102870000
12/1/2005,1249.47998,1275.800049,1246.589966,1248.290039,1248.290039,41756130000
1/1/2006,1248.290039,1294.900024,1245.73999,1280.079956,1280.079956,49211650000
2/1/2006,1280.079956,1297.569946,1253.609985,1280.660034,1280.660034,42859940000
3/1/2006,1280.660034,1310.880005,1268.420044,1294.869995,1294.869995,50905040000
4/1/2006,1302.880005,1318.160034,1280.73999,1310.609985,1310.609985,43308430000
5/1/2006,1310.609985,1326.699951,1245.339966,1270.089966,1270.089966,54312830000
6/1/2006,1270.050049,1290.680054,1219.290039,1270.199951,1270.199951,54873260000
7/1/2006,1270.060059,1280.420044,1224.540039,1276.660034,1276.660034,46348220000
8/1/2006,1278.530029,1306.73999,1261.300049,1303.819946,1303.819946,50485620000
9/1/2006,1303.800049,1340.280029,1290.930054,1335.849976,1335.849976,49001440000
10/1/2006,1335.819946,1389.449951,1327.099976,1377.939941,1377.939941,56793620000
11/1/2006,1377.76001,1407.890015,1360.97998,1400.630005,1400.630005,55343930000
12/1/2006,1400.630005,1431.810059,1385.930054,1418.300049,1418.300049,47578780000
